POI,Tier,VolumeCount,MinZombies,MaxZombies,Tags,Block,Count,Note
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,terrGravel,345,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntTrashPile09,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,garbage_decor1,257,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,garbage_decor2,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntBin,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntBruteStyleTrashCanRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntMedicineCabinetFaucetRandomLootHelper,1,Loot 33%
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntAmmoPileSmall,1,Loot 100%
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntFoodPileSmallRandomHelper,1,Loot 50%
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntWoodDesk01RandomLootHelper,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,decoPicnicTable,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodChair1,8,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,barracksChair,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,parkBenchA,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,decoLaptop,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,decoClassicDogHouse,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:cube,710,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntFileCabinetShortRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,concreteShapes:cube,40,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:cubeHalf,68,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:cubeHalfCentered,80,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntLockersTallMixRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:pole,10,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:plate,10,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:poleCross,82,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntMailBox01,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedge60,203,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedge60Tip,216,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedge60Corner,28,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedge60TipCorner,24,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedge60Incline,68,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,modularFireWoodStackA,3,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,modularFireWoodStackB,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,modularFireWoodStackC,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:wedgeTipQuarter,5,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:gable3Quarter,30,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,palletEmpty,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,palletEmptyStack,3,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,campfire,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntLootChestHeroInsecureT1,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:stairs,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:stairsRailing,3,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntStoreCratesRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntWorkbenchBustedRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,questRallyMarker,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntQuestRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,sleeperSit,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,sleeperSideRight,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,sleeperStomach,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,sleeperIdle,8,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,sleeperZombieDogAnimal,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,deskLampLight,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:railing,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:railingCorner,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:cubeBaseboard4Sided,38,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:cubeBaseboardChairRail,77,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,candleTableLight,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,solidWoodFrameBlock,5,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,signShopOpen,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodLogPillar100,7,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,houseFrontDoor2_v1,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,houseFrontDoor2_v2,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,plywoodOsbCTRPlate,9,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,trapSpikesWoodDmg0,3,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,fakeCabinetDoorTrap1x2Sheet,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:windowTrimBottom,9,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,chainlinkFenceBottomRail,16,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,chainlinkFenceTopRail,16,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,chainlinkFenceBottomPlain,66,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,chainlinkFenceTopPlainRail,66,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,treeAzalea,7,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,treeSmallRandomHelper,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:sawhorse,5,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,treeStumpPOI,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:table,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:trellisSquare,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:trellisDiamond,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,woodShapes:fence,8,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,ductSoft,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,pipeSmallWallValve,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,fusebox,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntStorageGenericPOI,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntCabinetOldBottomLootHelper,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntCabinetOldBottom,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntCabinetOldSink,2,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntWoodBurningStove,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntMicrowaveRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntCoffeeMaker,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntRetroFridgeRandomLootHelper,1,None
zztong_lumber_yard_01,1,3,6,6,snow:desert:countrytown:pine_forest:diagonal,cntToilet01,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,air,13394,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,terrainFiller,4868,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,terrDirt,301,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,terrSand,256,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntTrashPile01,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntTrashPile02,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntTrashPile05,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,terrGravel,591,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,garbage_decor1,12,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,garbage_decor2,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,garbage_decor3,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntBin,5,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntBruteStyleTrashCanRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntPillCaseRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,mirror,4,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntWeaponsBagSmall,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntFoodPileSmall,1,Loot 100%
zztong_masonry_01,1,3,6,6,countrytown:diagonal,paintingPictureRandomHelper,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntPaintingPictureSafeRandomLootHelper,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntMetalDesk02RandomLootHelper,5,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,officeChair01,5,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,oldChair1,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntWaterCoolerFull,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,decoComputerDeskTopPC,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,decoComputerMonitorKeyboardMousePC,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,decoComputerMonitorKeyboardMouse,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,wallClockRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,bedrollPOI,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:cube,309,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,brickShapes:cubeBaseboard4Sided,27,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,brickShapes:cubeBaseboardChairRail,158,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCashRegisterRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:pillar50,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:ramp,22,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60,153,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60Tip,122,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:wedge60,10,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:wedge60Tip,10,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60Corner,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60TipCorner,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60InsideCorner2,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60InsideCorner,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntBagsRandomLootHelper,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60InclineHalfLeft,7,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60InclineHalfRight,7,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60TipHalfLeft,11,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedge60TipHalfRight,11,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:wedge60TipCornerBase,5,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:wedge60TipCornerTop,5,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletWhiteBagsBase,6,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletWhiteBagsTile,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletWhiteBagsPartial1,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletWhiteBagsPartial2,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:wedgeTipQuarter,13,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksBase,36,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksTile,28,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksTop,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksPartial1,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksPartial2,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBricksLoose,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBlueTarpBase,10,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletBlueTarpTile,14,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletEmpty,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,palletEmptyStack,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,metalPipeStackLoose,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,bricksStack,11,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:gableInvertedQuarterHalf,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntLootChestHeroInsecureT1,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,carWrecksRandomHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:stairsFilledVerticalUV,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteShapes:stairsFilledCorner,4,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntStoreCratesRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCementMixerBustedRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,questRallyMarker,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntQuestRandomLootHelper,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sleeperSit,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sleeperSideRight,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sleeperStomach,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sleeperIdle,7,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,ceilingLight07,7,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,industrialLight01,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signExitLight,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,deskLampLight,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cobblestoneShapes:cubeHalf,10,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,candleTableLight,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signShopOpen,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,concreteBarrier1,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,commercialDoor2_v1,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,commercialDoor4_v1,6,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,scrapHatch_v2,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,window03Wood,12,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,shutters1Plate,52,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,plainWoodWindowPlugCTRPlate,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,windowPlug02CTRPlate,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,ladderMetal,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:windowTrimBottom,18,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntBarrelGasSingle00,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagStraight01,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagCorner01Short,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagEnd01,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagEnd02,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagPile01,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,sandbagPile02,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:windowBoarded,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,treeDeadTree02,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:woodDebris01,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,woodShapes:woodDebris03,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,treeStumpPOI,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:table,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,awningShapes:rampGlassSheet,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,awningShapes:rampGlassSheetCap,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,awningShapes:rampGlassSheetCap2,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalAirDuct4Sides,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,pipeSmallWallValve,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_a,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_m,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_n,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_o,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_r,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_s,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_w,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,corrugatedMetalShapes:signLetter_y,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,brickShapes:cube,473,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,fusebox,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signRoadSlow,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signRoadStop,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signSafetyWorkProtection,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signBathroomSignWomenWallMount,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,signBathroomSignMenWallMount,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCabinetBottomFiller,4,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCabinetBottomRandomLootHelper,3,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntGraniteSink,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntWoodBurningStove,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntMicrowaveRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCoffeeMakerCommercial,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntRetroFridgeRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCoolerRandomLootHelper,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,counterMountedSinkCommercial,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntCabinetGraniteSinkHoleRound,2,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,faucetBrass02,1,None
zztong_masonry_01,1,3,6,6,countrytown:diagonal,cntToilet03,2,None
zztong_mass_grave_01,0,1,1,2,rural,air,1332,None
zztong_mass_grave_01,0,1,1,2,rural,terrStone,625,None
zztong_mass_grave_01,0,1,1,2,rural,terrainFiller,1478,None
zztong_mass_grave_01,0,1,1,2,rural,terrDirt,282,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagPile,4,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagPileMix,6,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagPair,4,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagPairYellow,5,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagPairMixed,1,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagBlackFlies,1,None
zztong_mass_grave_01,0,1,1,2,rural,bodyBagYellowFlies,1,None
zztong_mass_grave_01,0,1,1,2,rural,sleeperSit,1,None
zztong_mass_grave_01,0,1,1,2,rural,sleeperBack,1,None
zztong_mass_grave_01,0,1,1,2,rural,sleeperSideLeft,1,None
zztong_mass_grave_01,0,1,1,2,rural,sleeperSideRight,1,None
zztong_mass_grave_01,0,1,1,2,rural,sleeperStomach,1,None
zztong_mass_grave_01,0,1,1,2,rural,goreBlockHumanCorpse,2,None
zztong_mass_grave_01,0,1,1,2,rural,goreBlockHumanCorpse1,1,None
zztong_mass_grave_01,0,1,1,2,rural,goreBlockHumanCorpse2,1,None
zztong_mass_grave_01,0,1,1,2,rural,goreBlockHumanCorpse3,1,None
zztong_mass_grave_01,0,1,1,2,rural,goreBlockHumanBones,1,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,air,575,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,terrStone,625,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,terrainFiller,1474,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,terrDirt,416,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,terrGravel,6,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,bodyBagPile,3,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,bodyBagPileMix,6,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,bodyBagPair,5,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,bodyBagPairYellow,4,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,bodyBagPairMixed,4,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,sleeperBack,1,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,sleeperSideLeft,1,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,sleeperSideRight,1,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,sleeperStomach,1,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,goreBlockHumanCorpse,2,None
zztong_mass_grave_02,0,1,1,2,rural:swampland,goreBlockHumanCorpse2,1,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,air,153677,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,terrainFiller,57679,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,terrDirt,8455,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntTrashPile02,2,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntTrashPile03,2,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntTrashPile07,2,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,terrGravel,1683,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntTrashPile09,3,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,garbage_decor1,30,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,garbage_decor2,20,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,garbage_decor3,6,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntBruteStyleTrashCanRandomLootHelper,5,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntAmmoPileSmall,1,Loot 100%
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntMedicLootPileA,1,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntFoodPileSmallRandomHelper,1,Loot 50%
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,cntMetalDesk02RandomLootHelper,2,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,officeChair01,2,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,barracksChair,3,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,bleachersTopMiddle,96,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,bleachersTopSupport,72,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,bleachersUnderneathMiddle,48,None
zztong_motocross_01,2,5,13,15,wilderness:pine_forest,bleachersUnderneathSupport,36,None
